,Unnamed: 0,Method of Operation,Premise Name,Premise Address,Premise City,lat,lon
495,2692,"TAVERN/RESTAURANT SERVING BEER, WINE, LIQUOR, & CIDER",TWINS PUB INC,421 9TH AVENUE,NEW YORK,40.7531379,-73.9967415
496,2711,"TAVERN SERVING LIQUOR, WINE, CIDER AND BEER",THEATRE REFRESHMENT CO OF NY INC & SUNLIGHT,149 W 45TH STREET,NEW YORK,40.7578694,-73.98450064
497,2719,"BAR/KARAOKE SERVING LIQUOR, WINE, BEER AND CIDER     ",ANYTIME KARAOKE INC,23 W 32ND ST,NEW YORK,40.7478617,-73.98667873
498,2720,TAVERN SERVING BEER WINE AND LIQUOR CIDER,ARS NOVA THEATER INC,511 WEST 54TH ST,NEW YORK,40.7676565,-73.99049698
499,2732,TAVERN SERVING BEER WINE CIDER AND LIQUOR,CHELSEA KARAOKE INC,29 W 17TH STREET,NEW YORK,40.7386753,-73.9937002
500,2737,TAVERN SERVING BEER WINE AND LIQUOR CIDER,PEN ENTERTAINMENT LLC,14 20 LITTLE WEST 12TH STREET,NEW YORK,40.7397824,-74.0069246
501,2742,"BAR/TAVERN SERVING BEER, WINE & CIDER",BOWERY GYOKAI LLC,44 BOWERY,NEW YORK,40.7156459,-73.99688095
502,2751,TAVERN RESTAURANT SERVING LIQUOR WINE AND BEER CIDER,SOHO HOUSE NEW YORK LLC,29 35 9TH AVENUE,NEW YORK,40.740409,-74.00588
503,2761,"TAVERN - RESTAURANT SERVING LIQUOR, WINE, CIDER AND BEER",CAPTAIN MIKES SEAFOOD REST INC,126 CHAMBERS STREET,NEW YORK,40.7152236,-74.0088979
504,2764,"BAR/TAVERN SERVING LIQUOR, WINE, BEER AND CIDER",HOT POT UNDER DE TREE INC,2835 FREDERICK DOUGLAS BLVD,NEW YORK,40.8268668,-73.939354
505,2765,"TAVERN SERVING BEER, WINE, & CIDER",JAPAN SOCIETY INC,333 E 47TH STREET,NEW YORK,40.75255685,-73.96824606
506,2767,"CLUB TAVERN SERVING LIQUOR, CIDER, WINE, AND BEER","NATIONAL ARTS CLUB, THE",15 GRAMERCY PARK S,NEW YORK,40.7377541,-73.9866814
507,2776,TAVERN RESTAURANT SERVING BEER CIDER WINE & LIQUOR,JOLLY TINKER INC,687 LEXINGTON AVENUE,NEW YORK,40.76051795,-73.96900777
508,2785,"BAR/TAVERN WITHIN A THEATER SERVING WINE, BEER AND CIDER",WILD PROJECT PRODUCTIONS INC,195 E 3RD ST,NEW YORK,40.6471432,-73.9779232
509,2788,"TAVERN RESTAURANT SERVING BEER, WINE, LIQUOR, & CIDER",TMG OF NEW ENGLAND LLC,110 W 51ST STREET,NEW YORK,40.6496001,-74.01945582
510,2791,TAVERN SERVING BEER WINE CIDER AND LIQUOR,BUNGALOW ONE LLC,45 E 30 STREET,NEW YORK,40.7449695,-73.983592
511,2801,"BAR/TAVERN SERVING BEER, WINE, CIDER AND LIQUOR     ",EAST DROGHEDA INC,375 377 3RD AVE,NEW YORK,42.76525089,-73.68033344
512,2805,"BAR/TAVERN SERVING BEER, CIDER WINE & LIQUOR",VINO POSTO INC,939 2ND AVENUE,NEW YORK ,40.7548244,-73.968816
513,2807,"TAVERN SERVING BEER, WINE & CIDER",OAK TUSCAN TRUFFLE LOUNGE LLC,28 GREENWICH AVE,NEW YORK,40.7350687,-73.9999388
514,2809,TAVERN RESTAURANT SERVING BEER CIDER WINE AND LIQUOR,SOHO VILLAGE HOTEL LLC & SAN MARINO AT SOHO INC,66 CHARLTON ST,NEW YORK,40.7269401,-74.00612155
515,2817,"TAVERN SERVING BEER, CIDER, WINE AND LIQOUR",GRIFFS GLOBAL CORP OPERATOR/BOWERY POETRY CLUB INC,308 BOWERY,NEW YORK,40.7248877,-73.9925904
516,2829,TAVERN SERVING LIQUOR WINE CIDER & BEER,JJD GROUP LLC,9 AVE A,NEW YORK,40.7226597,-73.9885203
517,2831,"BAR/TAVERN SERVING BEER, CIDER WINE AND LIQUOR",MBG TAVERNS INC,69 W 23RD ST,NEW YORK,40.7428233,-73.9921754
518,2843,"BAR TAVERN SERVING LIQUOR, WINE, CIDER & BEER CIDER",BIRMINGHAM NY INC,141 WEST 10TH STREET,NEW YORK,40.734738,-74.00089638
519,2844,"TAVERN RESTAURANT SERVING BEER, WINE, LIQUOR, & CIDER",RUE B CORP,188 AVENUE B,NEW YORK,40.72792425,-73.9793458
520,2847,"TAVERN SERVING BEER, WINE, & CIDER",DEROSSI CHELSEA LLC,102 ST MARKS PL,NEW YORK,40.6812918,-73.97896689
521,2849,"TAVERN/CAFE SERVING WINE, BEER AND CIDER",THREE OWLS LLC,800 802 WASHINGTON ST,NEW YORK,40.7012618,-73.9897138
522,2852,"CLUB TAVERN SERVING LIQUOR, WINE, CIDER AND BEER","PRINCETON CLUB OF NEW YORK,THE",15 W 43RD STREET,NEW YORK,40.7547605,-73.98128505
523,2853,"NIGHT CLUB SERVING BEER, WINE, LIQUOR, & CIDER",289 HOSPITALITY LLC,289 10TH AVE,NEW YORK,40.7500931,-74.0028209
524,2856,TAVERN SERVING BEER CIDER WINE AND LIQUOR,SANDBAR CONCESSION INC,1535 BROADWAY,NEW YORK,40.7586132,-73.9862068
525,2861,CLUB SERVING BEER CIDER WINE & LIQUOR,MEMORIAL SLOAN KETTERING,1233 YORK AVE,NEW YORK,40.7636352,-73.9563666
526,2865,CLUB TAVERN SERVING BEER WINE AND CIDER LIQUOR,"NEW YORK ATHLETIC CLUB,THE",180 CENTRAL PARK SOUTH,NEW YORK,40.76636125,-73.97901064
527,2876,TAVERN RESTAURANT SERVING BEER CIDER LIQUOR AND WINE ,"SCRATCHER CAFE INC,THE",209 EAST 5TH ST,NEW YORK,40.7275694,-73.9905482
528,2881,TAVERN SERVING BEER WINE CIDER AND LIQUOR,35 H & Y DUET INC,53 55 W 35TH STREET,NEW YORK,40.74977443,-73.98545709
529,2883,"CLUB SERVING LIQUOR, WINE, AND BEER CIDER",COFFEE HOUSE INC,"20 WEST 44TH STREET, SIXTH FL",NEW YORK,40.7552068,-73.9814244
530,2886,"CABARET SERVING BEER,CIDER, WINE AND LIQUOR",SLEEPNOMORE NA LLC ,530 W 27TH STREET,NEW YORK ,40.7507119,-74.0037894
531,2887,TAVERN SERVING BEER WINE CIDER AND LIQUOR,J & D OPERATORS LLC,501 503 COLUMBUS AVENUE,NEW YORK,41.104794,-73.777154
532,2897,"TAVERN - RESTAURANT SERVING LIQUOR, WINE, CIDER AND BEER","MUSEUM OF MODERN ART AND ART FOOD LLC, THE",11 W 53RD STREET,NEW YORK,40.7616124,-73.97749918
533,2899,TAVERN RESTAURANT SERVING BEER CIDER WINE AND LIQUOR,"TRUSTEES OF COLUMBIA UNIV,THE",2920 BROADWAY  LERNER HALL,NEW YORK,40.8069272,-73.9640298
534,2911,BAR/TAVERN SERVING LIQUOR WINE BEER AND CIDER,104 AVENUE C PARTNERS LLC,104 AVENUE C,NEW YORK,40.7239381,-73.9787817
535,2930,TAVERN RESTAURANT SERVING LIQUOR WINE CIDER AND BEER,PUB LIFE INC,485 AMSTERDAM AVENUE,NEW YORK,40.785878,-73.9761078
536,2933,"TAVERN - RESTAURANT SERVING LIQUOR, WINE, AND BEER CIDER",BLAGGARDS III RESTAURANT CORP,8 W 38TH STREET,NEW YORK,40.7511973,-73.9836072
537,2937,"BAR/TAVERN SERVING BEER, WINE, LIQUOR & CIDER",I LIKE SIT DOWN COMEDY LLC,85 E 4TH ST,NEW YORK,40.7266291,-73.98977363
538,2943,TAVERN SERVING BEER CIDER WINE AND LIQUOR,TOMKIN SQUARE KIDS INC,73 75 E 7TH STREET,NEW YORK,40.72745448,-73.98663552
539,2945,TAVERN SERVING BEER CIDER WINE & LIQUOR,"MONKEY ROOM INC, THE",589 FORT WASHINGTON AVE STORE1,NEW YORK,40.8549581,-73.9372275
540,2951,"TAVERN SERVING LIQUOR, WINE, BEER, & CIDER",ALLORA 2 SPA INC,82 W 3RD STREET BASEMENT,NEW YORK,40.7297021,-73.9989571
541,2955,"TAVERN/RESTAURANT SERVING BEER, WINE, LIQUOR, & CIDER",GOURMET MANAGEMENT CORP,PENNSYLVANIA STATION,NEW YORK,40.7502382,-73.9928111
542,2959,BAR TAVERN SERVING BEER CIDER & WINE ONLY,LOIS BAR LLC,98 AVENUE C,NEW YORK,40.7237836,-73.9788932
543,2960,"TAVERN SERVING LIQUOR, WINE, CIDER & BEER",FOUNDATION LOUNGE CORP,137 ESSEX ST,NEW YORK ,40.7203317,-73.98761011
544,2967,TAVERN RESTAURANT SERVING BEER WINE CIDER & LIQUOR,401 W 50 TAVERN INC,401 W 50TH STREET,NEW YORK,40.7636531,-73.9890998
545,2971,TAVERN SERVING BEER WINE AND LIQUOR CIDER,1020 AMSTERDAM CORP,1020 AMSTERDAM AVE,NEW YORK,40.8032214,-73.9639173
546,2979,"BAR/TAVERN CAFE SERVING WINE, BEER AND CIDER",KS FAMILY CORP,320 8TH AVE,NEW YORK,40.7469764,-73.9969876
547,2990,TAVERN RESTAURANT SERVING BEER WINE CIDER & LIQUOR,"SILKEN THOMAS REST INC,THE",34 EAST 4TH STREET,NEW YORK,40.72724015,-73.99234006
548,2991,TAVERN SERVING BEER CIDER WINE AND LIQUOR,106 AMSTERDAM REST CORP,HUDSON BEACH  W 105TH ST,NEW YORK ,40.8025885,-73.9719299
549,2994,RESTAURANT TAVERN SERVING BEER WINE CIDER AND LIQUOR,CAFE RETAMAR INC,245 W 16TH STREET,NEW YORK,40.74080785,-74.00041929
550,3008,TAVERN (RECREATIONAL FACILITY) ,"RANGE NYC LLC, THE",138 5TH AVE,NEW YORK,40.7389987,-73.9916842
551,3012,TAVERN SERVING BEER CIDER WINE AND LIQUOR,LOUGH DUFF REST INC,1583 2ND AVE,NEW YORK,40.7754589,-73.953728
552,3013,CABARET SERVING BEER WINE CIDER AND LIQUOR,EDISON BALLROOM LLC,228 W 47TH ST,NEW YORK,40.759647,-73.98629436
553,3014,"BAR TAVERN SERVING LIQUOR, WINE, BEER & CIDER",BRE PARK AVENUE TOWER OWNER LLC & CONVENE PARK ,65 E 55TH ST,NEW YORK,40.7607818,-73.9721848
554,3018,TAVERN SERVING BEER WINE AND LIQUOR CIDER,AAM HOLDING CORP,316 318 320 WEST 45TH STREET,NEW YORK,40.75928007,-73.98889427
555,3032,CLUB TAVERN SERVING LIQUOR WINE AND BEER CIDER,HARVARD CLUB OF NEW YORK CITY,27 W 44TH STREET,NEW YORK,40.7554261,-73.9812172
556,3039,"BAR/TAVERN SERVING BEER, WINE AND LIQUOR CIDER",WEST HOUSTON HALL INC ,222 WEST HOUSTON ST,NEW YORK,40.7286648,-74.0047495
557,3043,"TAVERN SERVING WINE, BEER & CIDER",FRYGUYS LLC,150 E 2ND ST,NEW YORK,40.7229922,-73.9854912
558,3054,"TAVERN/CAFE (KIOSK) SERVING WINE, BEER AND CIDER",NANDITA INC,PETER MINUIT PLAZA,NEW YORK,40.7022763,-74.0138048
559,3069,"HOTEL TAVERN SERVING BEER, WINE, LIQUOR, & CIDER",BRITTANIA 54TH HOTEL CORP,1701 BROADWAY,NEW YORK,40.8957405,-73.8967221
560,3072,"TAVERN SERVING WINE, BEER AND CIDER",NUCHAS TSQ LLC,PEDESTRIAN PLAZA CONCESSION 7,NEW YORK,40.7569606,-73.9746876
561,3074,"BAR/TAVERN SERVING BEER, WINE, CIDER & LIQUOR ",BROOKS BROTHERS RESTAURANT LLC,346 MADISON AVE,NEW YORK,40.7543353,-73.9783427
562,3076,TAVERN SERVING BEER CIDER & WINE,NUYORICAN POETS CAFE INC,236 E 3RD ST,NEW YORK,40.72199205,-73.98178529
563,3077,"TAVERN/RESTAURANT SERVING LIQUOR, WINE, BEER, & CIDER","MANHATTAN OCEAN CLUB ASSOCIATES LLC, THE",57 W 58TH STREET,NEW YORK,40.7649385,-73.9763286
564,3083,TAVERN SERVING BEER WINE CIDER & LIQUOR,CARLOW EAST CORP,1254 LEXINGTON AVENUE,NEW YORK,40.7786314,-73.9564131
565,3089,TAVERN SERVING LIQUOR WINE CIDER AND BEER,BLUE OCEAN GROUP INC,301 W 110TH STREET,NEW YORK,40.8011432,-73.958078
566,3092,TAVERN SERVING BEER WINE CIDER AND LIQUOR,"THIRD PALM TREE INC,THE",2145B AMSTERDAM AVE,NEW YORK,40.8387122,-73.9373828
567,3097,"TAVERN RESTAURANT SERVING BEER, WINE, LIQUOR, & CIDER",BRASERO RESTAURANT INC,627 2ND AVENUE,NEW YORK,40.7450939,-73.9758895
568,3098,TAVERN RESTAURANT SERVING BEER WINE CIDER AND LIQUOR,C SMITH CORP,135 W 50TH ST,NEW YORK,40.7608683,-73.9823969
569,3113,"BAR/TAVERN SERVING BEER, WINE, LIQUOR, & CIDER",389 BROOME LLC,389 BROOME ST,NEW YORK,40.7203416,-73.99712244
570,3117,RESTAURANT/ ADULT GENTLEMEN'S CLUB SERVING LIQUOR WINE BEER AND CIDER,CLUB AZURE LLC,533 535 W 27TH ST,NEW YORK,40.75069267,-74.00325824
571,3121,"TAVERN RESTAURANT SERVING BEER, WINE, LIQUOR, & CIDER",CALIENTE CAB REST CO INC,61 7TH AVENUE SOUTH,NEW YORK,40.7318243,-74.0036027
572,3123,TAVERN SERVING BEER WINE AND LIQUOR CIDER,FOOD FIRST LLC,34 DOWNING STREET,NEW YORK,40.7292304,-74.0038081
573,3127,TAVERN RESTAURANT SERVING CIDER BEER WINE AND LIQUOR,CELTIC TIGER INC,583 3RD AVENUE,NEW YORK,40.7483513,-73.9759677
574,3132,"BAR/TAVERN SERVING BEER, WINE, LIQUOR, & CIDER",DRINK THIS LLC,116 MACDOUGAL ST,NEW YORK,40.72968975,-74.00046838
575,3133,"RESTAURANT/BAR SERVING BEER, WINE CIDER & LIQUOR",BYROM LLC,159 DUANE STREET,NEW YORK,40.71692835,-74.0086665
576,3137,"TAVERN SERVING BEER, WINE, LIQUOR, & CIDER",BILLY MARKS WEST INC   ,332 NINTH AVENUE,NEW YORK,42.7930413,-73.9499055
577,3142,TAVERN SERVING LIQUOR CIDER WINE &  BEER,FAT PANDA INC,219 AVENUE A NORTH,NEW YORK,40.73016495,-73.98080335
578,3146,TAVERN SERVING BEER WINE CIDER AND LIQUOR,N Y OXYGEN RESTAURANT & BAR LOUNGE CORP,24A AVENUE C,NEW YORK,40.64016617,-73.9796556
579,3152,BAR/TAVERN SERVING LIQUOR WINE BEER AND CIDER,HUDSON HEIGHTS BAR & GRILL CORP,4241 BROADWAY,NEW YORK,40.8498121,-73.9363744
580,3153,TAVERN SERVING BEER CIDER WINE AND LIQUOR,M B R P  RESTAURANT INC,1454 2ND AVENUE,NEW YORK,40.771213,-73.9563888
581,3156,"BAR/TAVERN SERVING BEER, WINE, LIQUOR, & CIDER",DRT GROUP LLC,30 WATER STREET,NEW YORK,40.7032493,-74.0110052
582,3157,"BAR/TAVERN SERVING BEER, WINE, LIQUOR & CIDER",HARLEM THE ROW CORP,2374 ADAM CLAYTON POWELL JR BL,NEW YORK,40.8178091,-73.9423004
583,3158,TAVERN SERVING BEER WINE CIDER AND LIQUOR,AUGUST VAZAC RESTAURANT INC,108 AVENUE B,NEW YORK,40.7250437,-73.981466
584,3160,"TAVERN SERVING WINE, BEER AND CIDER",BAR CIPRIANO INC,19 21 CLINTON ST,NEW YORK,40.7207577,-73.98450252
585,3165,"BAR/TAVERN SERVING LIQUOR, WINE AND BEER CIDER",192 TM THIRD TAVERN LLC,192 3RD AVE,NEW YORK,40.73554395,-73.9859519
586,3167,"BAR/TAVERN EVENT SPACE SERVING BEER, WINE, CIDER, AND LIQUOR",F & B ASSOCIATES OF NEW YORK INC,1515 BROADWAY NORTH SIDE,NEW YORK,40.7939303,-73.9721555
587,3175,"BAR/TAVERN SERVING LIQUOR,CIDER WINE & BEER",116 AVENUE C RESTAURANT LLC,116 AVENUE C,NEW YORK,40.7243534,-73.9784734
588,3179,RESTAURANT/BAR SERVING LIQUOR CIDER WINE & BEER,32 CAFE INC,11 E 32ND ST LOWER LEVEL,NEW YORK,40.7469904,-73.9844542
589,3181,"TAVERN RESTAURANT SERVING BEER, WINE, LIQUOR, & CIDER",AMA RESTAURANTS LLC,410 8TH AVENUE,NEW YORK,40.74987825,-73.99473591
590,3184,RESTAURANT/BAR/LOUNGE SERVING BEER CIDER WINE & LIQUOR,IN GOOD CO PARK AVE INC,99 PARK AVENUE,NEW YORK,40.7504324,-73.9785908
591,3186,"TAVERN SERVING BEER, WINE, LIQUOR, & CIDER",MOCA BAR & GRILL INC,2210 8TH AVENUE,NEW YORK,42.73281019,-73.70747827
592,3192,"NIGHT CLUB SERVING LIQUOR, WINE AND BEER CIDER",Z LIVE INC,605 WEST 48TH ST,NEW YORK,40.7649566,-73.995973
593,3194,TAVERN RESTAURANT SERVING BEER CIDER WINE AND LIQUOR,"LE POISSON ROUGE GROUP NYC, LLC",158 BLEECKER ST,NEW YORK,40.7284254,-73.9998816
594,3209,TAVERN RESTAURANT SERVING BEER WINE CIDER AND LIQUOR,218 EAST 52ND STREET RESTAURANT LLC,218 E 52ND ST,NEW YORK,40.64761527,-74.01767273
595,3212,"BAR/TAVERN SERVING WINE, BEER AND CIDER",CAUDALIE WASHINGTON STREET LLC,823 WASHINGTON AVE,NEW YORK,41.10987043,-72.36942197
596,3215,"TAVERN WINE SERVING WINE, BEER AND CIDER",MANHATTANVILLE COFFEE LLC,142 EDGECOMBE AVE,NEW YORK,40.8213119,-73.944561
597,3228,"RESTAURANT/BAR SERVING BEER, WINE, CIDER, AND LIQUOR     ",HOST RG 40 LLC,215 W 40TH ST,NEW YORK,40.65400591,-74.00978512
598,3229,TAVERN SERVING BEER CIDER WINE AND LIQUOR,SWEET HOSPITALITY GROUP LLC,150 W 65TH STREET,NEW YORK,40.7735012,-73.984403
599,3233,SPORTS BAR SERVING BEER CIDER WINE & LIQUOR,R & J LOUNGE CORP,109 E 116TH ST 2ND FL,NEW YORK,40.7992605,-73.9423885
600,3237,TAVERN RESTAURANT SERVING BEER WINE AND LIQUOR CIDER,CIRCLE LINE SIGHTSEEING YACHTS INC WORLD YACHT INC,PIER 83 WEST 42ND ST,NEW YORK,40.76276455,-74.00150776
601,3239,BAR/TAVERN LIQUOR WINE BEER CIDER ,AJACCIO INC,40 AVENUE C,NEW YORK,40.7217983,-73.980231
602,3257,"TAVERN SERVING BEER WINE CIDER AND LIQUOR, CIDER",TLS CHRYSTIE LLC,131 CHRYSTIE ST BASEMENT STORE,NEW YORK,40.7195182,-73.993546
603,3258,"CLUB TAVERN - RESTAURANT SERVING LIQUOR, WINE, CIDER AND BEER",SOCIETY OF ILLUSTRATORS INC,128 E 63RD STREET,NEW YORK,40.7648187,-73.966827
604,3262,TAVERN RESTAURANT SERVING CIDER LIQUOR WINE BEER,118 REST ON NASSAU INC,118 NASSAU ST,NEW YORK,40.7108198,-74.0069468
605,3271,BAR/TAVERN SERVING BEER WINE CIDER & LIQUOR ,SPIN NYC E54 LLC,7 E 54TH ST,NEW YORK,40.7607766,-73.9744819
606,3274,RESTAURANT TAVERN SERVING BEER WINE CIDER AND LIQUOR,112 DYCKMAN RESTAURANT INC,112 DYCKMAN STREET,NEW YORK ,40.86191345,-73.92533577
607,3276,"BAR/TAVERN SERVING BEER, CIDER, AND WINE","GRANDDADDY LLC, THE",290 GRAND ST,NEW YORK,40.7177448,-73.9920297
608,3279,"BAR/TAVERN SERVING LIQUOR, WINE, BEER, & CIDER",THEATRE REFRESHMENT CO OF NY INC & SUNLIGHT ,138 W 48TH ST,NEW YORK,40.75910345,-73.98308984
609,3285,"BAR/TAVERN SERVING BEER, WINE, LIQUOR & CIDER",LINCOLN CENTER FOR THE PERFORMING ARTS INC,61 W 62ND ST,NEW YORK,40.7712913,-73.9830333
610,3287,"TAVERN SERVING BEER, WINE, LIQUOR, & CIDER",123 WEST 45TH REST CORP,123 W 45TH ST,NEW YORK,40.70054917,-73.40477344
611,3292,"TAVERN SERVING WINE, BEER & CIDER",BREAD OF LINCOLN LLC,1890 BROADWAY,NEW YORK,40.8957405,-73.8967221
612,3297,"BAR/TAVERN SERVING BEER, WINE, LIQUOR & CIDER",MJD BAR VENTURES I LLC,197 2ND AVE,NEW YORK,40.66863065,-73.99612735
613,3301,BAR/TAVERN SERVING LIQUOR BEER AND WINE CIDER,YARDBIRD LLC,162 AVENUE B,NEW YORK,40.82629185,-73.07617569
614,3311,"TAVERN RESTAURANT SERVING BEER, WINE, LIQUOR, & CIDER",121 W 45TH ST RESTAURANT CORP,121 W 45TH ST,NEW YORK,40.7573539,-73.98359141
615,3322,"BAR/TAVERN SERVING LIQUOR, WINE, BEER AND CIDER.",VISSIDARTE COMPANY LLC,2376 ADAM CLAYTON POWELL JR BL,NEW YORK,40.817843,-73.9422427
616,3324,"TAVERN SERVING BEER, WINE, LIQUOR, & CIDER",LIBERTY REST LLC,110 CHAMBERS STREET,NEW YORK,40.7149369,-74.0082862
617,3327,"BAR TAVERN SERVING BEER, WINE, & CIDER",CASK AND CAVE INC ,94 ORCHARD ST,NEW YORK,40.718413,-73.9899521
618,3330,"RESTAURANT/NIGHTCLUB SERVING LIQUOR, WINE, BEER, & CIDER",JACARANDA CLUB LLC,333 E 60TH ST,NEW YORK,40.76069476,-73.96236296
619,3343,TAVERN SERVING BEER CIDER AND WINE,DEGEEST LLC     ,15 AVENUE B,NEW YORK,40.7218257,-73.98328145
620,3345,"TAVERN SERVING BEER, WINE & CIDER",552 FRAME INC,552 7TH AVE,NEW YORK,40.75463285,-73.98837965
621,3350,"CLUB - TAVERN SERVING LIQUOR, WINE, AND BEER CIDER",DOWN TOWN ASSOCIATION,60 62 64 PINE STREET,NEW YORK,44.69155525,-73.4542945
622,3351,"TAVERN-RESTAURANT SERVING BEER, WINE, LIQUOR, & CIDER",BMB CORP,992 996 AMSTERDAM AVENUE,NEW YORK,40.8026663,-73.9645931
623,3353,"TAVERN/RESTAURANT SERVING LIQUOR, WINE, AND BEER CIDER",NEW YORK PUBS INC,11 E 36TH ST,NEW YORK,40.749464,-73.982825
624,3367,BAR/TAVERN SERVING BEER CIDER AND WINE ONLY,ROSE PIZZA 7TH AVE INC,1 PENN PLAZA,NEW YORK,40.8931283,-73.8205375
625,3369,"BAR/TAVERN SERVING LIQUOR, BEER, WINE, & CIDER",NYMA ROOFTOP INC,6 W 32ND ST,NEW YORK,40.7473778,-73.9862508
626,3372,"BAR / TAVERN SERING LIQUOR, WINE, BEER & CIDER",BHL BREWING COMPANY LLC,2268 ADAM CLAYTON POWELL JR BL,NEW YORK,40.814489,-73.9448224
627,3385,TAVERN SERVING BEER WINE CIDER AND LIQUOR,KARIN CO CO INC,139 E 45TH STREET  2ND FL,NEW YORK,40.7532541,-73.9739666
628,3393,"TAVERN SERVING BEER, WINE, LIQUOR, & CIDER",SWIGGS 2ND AVENUE INC,393 2ND AVENUE,NEW YORK,40.7377291,-73.9812724
629,3401,"RESTAURANT/BAR SERVING LIQUOR, WINE, CIDER, & BEER",WHILE WE WERE YOUNG LLC,183 W 10TH ST,NEW YORK,40.7343811,-74.0027295
630,3411,TAVERN SERVING BEER CIDER AND WINE,HEARTH RESTAURANT INVESTORS LLC  ,15TH ST PORCH THE HIGH LINE,NEW YORK,40.7451263,-74.0060997
631,3415,"CLUB - TAVERN SERVING LIQUOR, WINE, CIDER AND BEER","LEASH,THE",41 E 63RD STREET,NEW YORK,40.7658688,-73.96855078
632,3418,"TAVERN SERVING LIQUOR, WINE, BEER, & CIDER",H O C WINE INC,53 IRVING PLACE,NEW YORK ,40.7361219,-73.9874107
633,3422,"TAVERN/COFFEE SHOP SERVING WINE, BEER AND CIDER",GIZONA CORPORATION,1 W 8TH ST,NEW YORK,40.7324689,-73.9966071
634,3426,TAVERN SERVING BEER CIDER WINE AND LIQUOR,OTFOTEOC LTD,21 ESSEX ST,NEW YORK,40.7153863,-73.990065
635,3431,"BAR/TAVERN SERVING BEER, WINE, CIDER AND LIQUOR",E116TH STREET COCKTAIL GROUP LLC,332 E 116TH ST,NEW YORK,40.7962657,-73.93659055
636,3434,TAVERN SERVING BEER CIDER WINE AND LIQUOR,"106 NORFOLK RESTAURANT, INC.",106 NORFOLK ST - SOUTH STORE,NEW YORK,40.7189072,-73.9870008
637,3436,TAVERN RESTAURANT SERVING BEER CIDER WINE & LIQUOR,HAKUBAI INC,42 E 38TH STREET,NEW YORK,40.74999233,-73.98065674
638,3443,TAVERN SERVING BEER CIDER WINE AND LIQUOR,174 GRAND STREET CORP,174 GRAND STREET,NEW YORK,40.7196632,-73.9978597
639,3444,"BAR SERVING LIQUOR, WINE, CIDER AND BEER",71 WORTH LLC,734 10TH AVE,NEW YORK,40.7646909,-73.9915481
640,3446,CLUB RESTAURANT SERVING BEER WINE CIDER AND LIQUOR ,COLUMBUS CITIZENS HOUSE INC,8 E 69TH STREET,NEW YORK,40.7700079,-73.96779192
641,3453,"TAVERN/CAFE BAKERY SERVING WINE, BEER AND CIDER",RECOLTE LLC,300 AMSTERDAM AVE,NEW YORK,40.7801389,-73.9808245
642,3454,"BAR/TAVERN SERVING BEER, CIDER WINE AND LIQUOR",60TH STREET LLC,311 E 60TH ST,NEW YORK,40.7609958,-73.9630751
643,3457,BAR/TAVERN SERVING BEER CIDER AND WINE ,13 SULLIVAN GENTS LLC,142 SULLIVAN ST,NEW YORK ,40.7271173,-74.00220779
644,3463,"TAVERN/CAFE SERVING WINE, BEER AND CIDER",CAFE BUUNNI BROADWAY INC,4961 BROADWAY,NEW YORK,40.8681188,-73.9204207
645,3465,"BAR TAVERN SERVING BEER, WINE, CIDER, AND LIQUOR",AZ HOLDING CORPORATION,225 10TH AVE,NEW YORK,40.74805555,-74.0041889
646,3467,TAVERN RESTAURANT SERVING BEER WINE CIDER AND LIQUOR,COPAT RESTAURANT INC,120 CEDAR ST,NEW YORK,40.7095458,-74.0126276
647,3472,TAVERN RESTAURANT SERVING BEER CIDER WINE AND LIQUOR,POST HOUSE INVESTORS LP,28 E 63RD STREET,NEW YORK,40.76568905,-73.9692487
648,3481,BAR SERVING LIQUOR WINE CIDER & BEER,MCCBREN CORP,237 SULLIVAN STREET,NEW YORK,40.729759,-73.99949143
649,3484,TAVERN SERVING BEER WINE CIDER AND LIQUOR,THEATRE REFRESHMENT CO OF NY INC & SUNLIGHT,239 W 45TH STREET,NEW YORK,40.7588721,-73.98715083
650,3486,BUTCHER/GROCERY STORE AND SAUSAGE BAR SERVING WINE CIDER AND BEER,SCHALLER MANUFACTURING CORP,1654 2ND AVE,NEW YORK,40.77756865,-73.95165283
651,3487,TAVERN RESTAURANT SERVING BEER CIDER WINE AND LIQUOR,8TH ST WINE CELLAR NYC CORP,28 W 8TH STREET,NEW YORK,40.7327866,-73.9978655
652,3501,"BAR/TAVERN SERVING BEER, WINE, CIDER, AND LIQUOR","75 CLUB LLC, THE",75 MURRAY ST,NEW YORK,40.71481965,-74.0105457
653,3502,NIGHTCLUB SERVING BEER WINE CIDER AND LIQUOR,SILK CORP,552 W 38TH STREET,NEW YORK,40.7578458,-73.99965509
654,3505,"TAVERN SERVING WINE, BEER AND CIDER",OLD COUNTRY COFFEE INC,455 W 34TH ST,NEW YORK,40.75453705,-73.99837246
655,3518,"BAR/TAVERN SERVING WINE, BEER AND CIDER",ANGEL NYC INC,124 MACDOUGAL ST,NEW YORK,40.67949105,-73.91593253
656,3521,"BAR/TAVERN SELLING WINE, BEER, AND CIDER",BAR 21 LTD,218 8TH AVE,NEW YORK ,42.76533494,-73.67341342
657,3522,TAVERN SERVING LIQUOR WINE BEER AND CIDER,MAB BAR INC,1742 2ND AVE,NEW YORK,40.78073265,-73.94933043
